#LIBRARY    ENDF/B-VIII.1
#REACTION   AM-241(N,TOT),SIG
#NUCLEUS    Am-241
#MF         3
#MT         1
#EN-MIN     1e-05
#EN-MAX     3e+07
#E,eV        Sig,b        Interpolation
 2.73439217e+01 16.885956 Lin-Lin
 2.73477554e+01 17.159399 Lin-Lin
 2.73484688e+01 17.215612 Lin-Lin
 2.73528366e+01 17.560352 Lin-Lin
 2.73530159e+01 17.575886 Lin-Lin
 2.73575630e+01 17.972477 Lin-Lin
 2.73579197e+01 18.003624 Lin-Lin
 2.73621082e+01 18.407129 Lin-Lin
 2.73630009e+01 18.493093 Lin-Lin
 2.73666553e+01 18.881189 Lin-Lin
 2.73680820e+01 19.032835 Lin-Lin
 2.73712025e+01 19.397566 Lin-Lin
 2.73724499e+01 19.543640 Lin-Lin
 2.73731632e+01 19.626833 Lin-Lin
 2.73757496e+01 19.957954 Lin-Lin
 2.73782444e+01 20.278049 Lin-Lin
 2.73802948e+01 20.566219 Lin-Lin
 2.73833275e+01 20.992720 Lin-Lin
 2.73848419e+01 21.226002 Lin-Lin
 2.73884258e+01 21.778280 Lin-Lin
 2.73893890e+01 21.940311 Lin-Lin
 2.73935604e+01 22.643238 Lin-Lin
 2.73940601e+01 22.734900 Lin-Lin
 2.73986969e+01 23.587013 Lin-Lin
 2.73989811e+01 23.644014 Lin-Lin
 2.74038315e+01 24.614103 Lin-Lin
 2.74039021e+01 24.629568 Lin-Lin
 2.74088230e+01 25.697840 Lin-Lin
 2.74089661e+01 25.728838 Lin-Lin
 2.74137440e+01 26.851339 Lin-Lin
 2.74141006e+01 26.935196 Lin-Lin
 2.74186668e+01 28.096752 Lin-Lin
 2.74198074e+01 28.387465 Lin-Lin
 2.74243717e+01 29.646317 Lin-Lin
 2.74255123e+01 29.961378 Lin-Lin
 2.74300766e+01 31.320274 Lin-Lin
 2.74312191e+01 31.660351 Lin-Lin
 2.74357834e+01 33.121113 Lin-Lin
 2.74369240e+01 33.486652 Lin-Lin
 2.74414883e+01 35.050148 Lin-Lin
 2.74414883e+01 35.050152 Lin-Lin
 2.74426289e+01 35.443214 Lin-Lin
 2.74471931e+01 37.116646 Lin-Lin
 2.74483356e+01 37.535419 Lin-Lin
 2.74540405e+01 39.754173 Lin-Lin
 2.74557533e+01 40.465225 Lin-Lin
 2.74625988e+01 43.312199 Lin-Lin
 2.74643116e+01 44.075436 Lin-Lin
 2.74643116e+01 44.075439 Lin-Lin
 2.74711571e+01 47.144005 Lin-Lin
 2.74728699e+01 47.957943 Lin-Lin
 2.74797153e+01 51.215790 Lin-Lin
 2.74842815e+01 53.507637 Lin-Lin
 2.74859924e+01 54.367390 Lin-Lin
 2.74902706e+01 56.524338 Lin-Lin
 2.74962616e+01 59.694084 Lin-Lin
 2.75031090e+01 63.330048 Lin-Lin
 2.75110970e+01 67.751724 Lin-Lin
 2.75168018e+01 70.908249 Lin-Lin
 2.75225086e+01 74.079353 Lin-Lin
 2.75316372e+01 79.148537 Lin-Lin
 2.75339203e+01 80.412140 Lin-Lin
 2.75424786e+01 85.167137 Lin-Lin
 2.75510368e+01 89.916870 Lin-Lin
 2.75527477e+01 90.865517 Lin-Lin
 2.75613060e+01 95.634117 Lin-Lin
 2.75676994e+01 99.190636 Lin-Lin
 2.75692501e+01 100.048019 Lin-Lin
 2.75750790e+01 103.263908 Lin-Lin
 2.75780506e+01 104.913567 Lin-Lin
 2.75854492e+01 109.014938 Lin-Lin
 2.75932579e+01 113.338875 Lin-Lin
 2.75958481e+01 114.771454 Lin-Lin
 2.76018162e+01 118.091988 Lin-Lin
 2.76065464e+01 120.720039 Lin-Lin
 2.76120872e+01 123.875046 Lin-Lin
 2.76145935e+01 125.300789 Lin-Lin
 2.76254444e+01 131.507584 Lin-Lin
 2.76325760e+01 135.582535 Lin-Lin
 2.76383324e+01 138.891846 Lin-Lin
 2.76489792e+01 145.006943 Lin-Lin
 2.76539707e+01 147.665497 Lin-Lin
 2.76553974e+01 148.429871 Lin-Lin
 2.76611557e+01 151.513138 Lin-Lin
 2.76726818e+01 156.910660 Lin-Lin
 2.76748486e+01 157.924133 Lin-Lin
 2.76830940e+01 161.089951 Lin-Lin
 2.76874886e+01 162.355408 Lin-Lin
 2.76889153e+01 162.765610 Lin-Lin
 2.76939087e+01 164.199493 Lin-Lin
 2.77033482e+01 165.762085 Lin-Lin
 2.77053185e+01 165.888168 Lin-Lin
 2.77089024e+01 166.116074 Lin-Lin
 2.77124500e+01 165.998810 Lin-Lin
 2.77166138e+01 165.844009 Lin-Lin
 2.77182102e+01 165.583344 Lin-Lin
 2.77254543e+01 164.398026 Lin-Lin
 2.77313480e+01 162.660645 Lin-Lin
 2.77320614e+01 162.446411 Lin-Lin
 2.77334881e+01 162.017303 Lin-Lin
 2.77420464e+01 158.352829 Lin-Lin
 2.77448978e+01 156.802261 Lin-Lin
 2.77477512e+01 155.250519 Lin-Lin
 2.77491779e+01 154.465988 Lin-Lin
 2.77563095e+01 149.847855 Lin-Lin
 2.77591629e+01 147.748871 Lin-Lin
 2.77620144e+01 145.648865 Lin-Lin
 2.77634411e+01 144.590851 Lin-Lin
 2.77739601e+01 135.811264 Lin-Lin
 2.77741375e+01 135.647476 Lin-Lin
 2.77762775e+01 133.673218 Lin-Lin
 2.77812691e+01 129.065887 Lin-Lin
 2.77841225e+01 126.420959 Lin-Lin
 2.77955322e+01 115.163162 Lin-Lin
 2.77983856e+01 112.334389 Lin-Lin
 2.78040905e+01 106.591316 Lin-Lin
 2.78097954e+01 100.849396 Lin-Lin
 2.78147888e+01 95.801674 Lin-Lin
 2.78162155e+01 94.359848 Lin-Lin
 2.78254852e+01 85.338104 Lin-Lin
 2.78269119e+01 83.950584 Lin-Lin
 2.78311920e+01 80.004898 Lin-Lin
 2.78341331e+01 77.281807 Lin-Lin
 2.78357372e+01 75.796936 Lin-Lin
 2.78406181e+01 71.526962 Lin-Lin
 2.78423557e+01 70.006584 Lin-Lin
 2.78467922e+01 66.341507 Lin-Lin
 2.78487968e+01 64.684433 Lin-Lin
 2.78528080e+01 61.573322 Lin-Lin
 2.78551483e+01 59.759113 Lin-Lin
 2.78588257e+01 57.100883 Lin-Lin
 2.78614998e+01 55.168308 Lin-Lin
 2.78648434e+01 52.931232 Lin-Lin
 2.78678513e+01 50.918629 Lin-Lin
 2.78708611e+01 49.040337 Lin-Lin
 2.78720856e+01 48.275406 Lin-Lin
 2.78763199e+01 45.782867 Lin-Lin
 2.78768787e+01 45.474087 Lin-Lin
 2.78804436e+01 43.498749 Lin-Lin
 2.78828945e+01 42.221226 Lin-Lin
 2.78844547e+01 41.408619 Lin-Lin
 2.78884659e+01 39.445793 Lin-Lin
 2.78889122e+01 39.241375 Lin-Lin
 2.78924789e+01 37.606655 Lin-Lin
 2.78929234e+01 37.415520 Lin-Lin
 2.78964901e+01 35.886978 Lin-Lin
 2.78969364e+01 35.708622 Lin-Lin
 2.78971577e+01 35.619473 Lin-Lin
 2.79005013e+01 34.290062 Lin-Lin
 2.79009476e+01 34.124985 Lin-Lin
 2.79045124e+01 32.804840 Lin-Lin
 2.79049587e+01 32.651447 Lin-Lin
 2.79085236e+01 31.424749 Lin-Lin
 2.79091930e+01 31.212236 Lin-Lin
 2.79129925e+01 30.004761 Lin-Lin
 2.79136505e+01 29.813984 Lin-Lin
 2.79179192e+01 28.574511 Lin-Lin
 2.79181080e+01 28.525028 Lin-Lin
 2.79212284e+01 27.702984 Lin-Lin
 2.79225655e+01 27.353790 Lin-Lin
 2.79228458e+01 27.280329 Lin-Lin
 2.79270229e+01 26.293768 Lin-Lin
 2.79277725e+01 26.116518 Lin-Lin
 2.79314785e+01 25.325964 Lin-Lin
 2.79326992e+01 25.065935 Lin-Lin
 2.79359360e+01 24.443853 Lin-Lin
 2.79376259e+01 24.119484 Lin-Lin
 2.79403934e+01 23.641148 Lin-Lin
 2.79425526e+01 23.268438 Lin-Lin
 2.79447517e+01 22.927284 Lin-Lin
 2.79465637e+01 22.646408 Lin-Lin
 2.79474773e+01 22.506384 Lin-Lin
 2.79490089e+01 22.295719 Lin-Lin
 2.79519920e+01 21.885618 Lin-Lin
 2.79553967e+01 21.461189 Lin-Lin
 2.79560909e+01 21.374630 Lin-Lin
 2.79601898e+01 20.910086 Lin-Lin
 2.79617825e+01 20.750006 Lin-Lin
 2.79663391e+01 20.292229 Lin-Lin
 2.79681702e+01 20.133545 Lin-Lin
 2.79718990e+01 19.810398 Lin-Lin
 2.79724884e+01 19.760260 Lin-Lin
 2.79745560e+01 19.609812 Lin-Lin
 2.79786377e+01 19.312946 Lin-Lin
 2.79809437e+01 19.170002 Lin-Lin
 2.79847870e+01 18.931723 Lin-Lin
 2.79873295e+01 18.798262 Lin-Lin
 2.79909363e+01 18.609028 Lin-Lin
 2.79937172e+01 18.486660 Lin-Lin
 2.79970856e+01 18.338427 Lin-Lin
 2.80001030e+01 18.228529 Lin-Lin
 2.80032368e+01 18.114529 Lin-Lin
 2.80064907e+01 18.018375 Lin-Lin
 2.80093861e+01 17.932938 Lin-Lin
 2.80136719e+01 17.833347 Lin-Lin
 2.80146732e+01 17.810976 Lin-Lin
 2.80155354e+01 17.791746 Lin-Lin
 2.80218525e+01 17.688196 Lin-Lin
 2.80225220e+01 17.680967 Lin-Lin
 2.80279408e+01 17.622683 Lin-Lin
 2.80303726e+01 17.611429 Lin-Lin
 2.80342979e+01 17.593367 Lin-Lin
 2.80359039e+01 17.586018 Lin-Lin
 2.80421467e+01 17.600571 Lin-Lin
 2.80438671e+01 17.604637 Lin-Lin
 2.80495510e+01 17.658457 Lin-Lin
 2.80518303e+01 17.680117 Lin-Lin
 2.80569534e+01 17.767555 Lin-Lin
 2.80597935e+01 17.816109 Lin-Lin
 2.80643578e+01 17.926971 Lin-Lin
 2.80657654e+01 17.961233 Lin-Lin
 2.80717373e+01 18.146955 Lin-Lin
 2.80717602e+01 18.147833 Lin-Lin
 2.80777092e+01 18.377462 Lin-Lin
 2.80791626e+01 18.445608 Lin-Lin
 2.80836811e+01 18.657635 Lin-Lin
 2.80847149e+01 18.716223 Lin-Lin
 2.80902348e+01 19.029198 Lin-Lin
 2.80902691e+01 19.031483 Lin-Lin
 2.80953751e+01 19.373512 Lin-Lin
 2.80958214e+01 19.407822 Lin-Lin
 2.81005154e+01 19.769697 Lin-Lin
 2.81013737e+01 19.845274 Lin-Lin
 2.81056576e+01 20.223413 Lin-Lin
 2.81065140e+01 20.309631 Lin-Lin
 2.81107979e+01 20.740986 Lin-Lin
 2.81116562e+01 20.839003 Lin-Lin
 2.81159401e+01 21.329378 Lin-Lin
 2.81167965e+01 21.440466 Lin-Lin
 2.81210804e+01 21.996225 Lin-Lin
 2.81219368e+01 22.121767 Lin-Lin
 2.81262226e+01 22.749836 Lin-Lin
 2.81270790e+01 22.891800 Lin-Lin
 2.81316490e+01 23.649363 Lin-Lin
 2.81322193e+01 23.755041 Lin-Lin
 2.81333618e+01 23.966515 Lin-Lin
 2.81359329e+01 24.442602 Lin-Lin
 2.81373615e+01 24.733452 Lin-Lin
 2.81402168e+01 25.315470 Lin-Lin
 2.81425018e+01 25.826534 Lin-Lin
 2.81445007e+01 26.273941 Lin-Lin
 2.81467857e+01 26.834122 Lin-Lin
 2.81487846e+01 27.324499 Lin-Lin
 2.81510696e+01 27.937307 Lin-Lin
 2.81530704e+01 28.473749 Lin-Lin
 2.81553555e+01 29.142805 Lin-Lin
 2.81573544e+01 29.728477 Lin-Lin
 2.81596394e+01 30.457457 Lin-Lin
 2.81616383e+01 31.095575 Lin-Lin
 2.81639233e+01 31.888172 Lin-Lin
 2.81659222e+01 32.581970 Lin-Lin
 2.81676369e+01 33.226887 Lin-Lin
 2.81682072e+01 33.442776 Lin-Lin
 2.81702061e+01 34.198677 Lin-Lin
 2.81724911e+01 35.133141 Lin-Lin
 2.81744900e+01 35.951107 Lin-Lin
 2.81767750e+01 36.959995 Lin-Lin
 2.81787758e+01 37.843098 Lin-Lin
 2.81810608e+01 38.929764 Lin-Lin
 2.81830597e+01 39.880932 Lin-Lin
 2.81853447e+01 41.048496 Lin-Lin
 2.81870575e+01 41.924480 Lin-Lin
 2.81873436e+01 42.071125 Lin-Lin
 2.81899986e+01 43.531265 Lin-Lin
 2.81916275e+01 44.427391 Lin-Lin
 2.81953945e+01 46.640785 Lin-Lin
 2.81959114e+01 46.945290 Lin-Lin
 2.82001953e+01 49.628914 Lin-Lin
 2.82007885e+01 50.023670 Lin-Lin
 2.82030525e+01 51.530430 Lin-Lin
 2.82044811e+01 52.484383 Lin-Lin
 2.82061844e+01 53.690273 Lin-Lin
 2.82087650e+01 55.516640 Lin-Lin
 2.82110500e+01 57.230503 Lin-Lin
 2.82115803e+01 57.629612 Lin-Lin
 2.82135639e+01 59.122719 Lin-Lin
 2.82169743e+01 61.843243 Lin-Lin
 2.82183609e+01 62.948864 Lin-Lin
 2.82231503e+01 67.029305 Lin-Lin
 2.82251015e+01 68.692863 Lin-Lin
 2.82255592e+01 69.084160 Lin-Lin
 2.82293243e+01 72.541687 Lin-Lin
 2.82325287e+01 75.482658 Lin-Lin
 2.82357273e+01 78.598732 Lin-Lin
 2.82389259e+01 81.715729 Lin-Lin
 2.82393818e+01 82.163078 Lin-Lin
 2.82448673e+01 87.841110 Lin-Lin
 2.82485218e+01 91.627586 Lin-Lin
 2.82526360e+01 96.116455 Lin-Lin
 2.82562904e+01 100.124481 Lin-Lin
 2.82599468e+01 104.133339 Lin-Lin
 2.82663441e+01 111.350090 Lin-Lin
 2.82800541e+01 126.883034 Lin-Lin
 2.82827969e+01 130.001648 Lin-Lin
 2.82837105e+01 130.995819 Lin-Lin
 2.82919369e+01 139.941376 Lin-Lin
 2.82944489e+01 142.684921 Lin-Lin
 2.82946777e+01 142.916382 Lin-Lin
 2.83010750e+01 149.394958 Lin-Lin
 2.83029041e+01 151.245239 Lin-Lin
 2.83083878e+01 156.253540 Lin-Lin
 2.83102150e+01 157.928848 Lin-Lin
 2.83120441e+01 159.603195 Lin-Lin
 2.83170700e+01 163.646072 Lin-Lin
 2.83188972e+01 165.115234 Lin-Lin
 2.83239250e+01 168.594101 Lin-Lin
 2.83257523e+01 169.858063 Lin-Lin
 2.83307800e+01 172.709991 Lin-Lin
 2.83326073e+01 173.745880 Lin-Lin
 2.83376350e+01 175.918793 Lin-Lin
 2.83394623e+01 176.707687 Lin-Lin
 2.83444901e+01 178.166000 Lin-Lin
 2.83462448e+01 178.673859 Lin-Lin
 2.83503952e+01 179.232910 Lin-Lin
 2.83538570e+01 179.697327 Lin-Lin
 2.83548355e+01 179.736969 Lin-Lin
 2.83549232e+01 179.734619 Lin-Lin
 2.83551044e+01 179.729660 Lin-Lin
 2.83600197e+01 179.575592 Lin-Lin
 2.83626289e+01 179.166046 Lin-Lin
 2.83664246e+01 178.567673 Lin-Lin
 2.83691673e+01 177.712204 Lin-Lin
 2.83698521e+01 177.494980 Lin-Lin
 2.83746510e+01 175.970810 Lin-Lin
 2.83773918e+01 174.685120 Lin-Lin
 2.83815060e+01 172.753784 Lin-Lin
 2.83837910e+01 171.389709 Lin-Lin
 2.83842468e+01 171.114182 Lin-Lin
 2.83883591e+01 168.631943 Lin-Lin
 2.83911018e+01 166.709732 Lin-Lin
 2.83929291e+01 165.427429 Lin-Lin
 2.83956718e+01 163.220337 Lin-Lin
 2.83974991e+01 161.748062 Lin-Lin
 2.84020691e+01 158.038132 Lin-Lin
 2.84048119e+01 155.495377 Lin-Lin
 2.84112091e+01 149.558914 Lin-Lin
 2.84116669e+01 149.092224 Lin-Lin
 2.84139519e+01 146.743958 Lin-Lin
 2.84221764e+01 138.286575 Lin-Lin
 2.84258327e+01 134.267685 Lin-Lin
 2.84269753e+01 133.005051 Lin-Lin
 2.84395428e+01 119.113037 Lin-Lin
 2.84418278e+01 116.575928 Lin-Lin
 2.84532528e+01 103.935738 Lin-Lin
 2.84537086e+01 103.428207 Lin-Lin
 2.84564514e+01 100.383682 Lin-Lin
 2.84639912e+01 92.373978 Lin-Lin
 2.84651337e+01 91.160706 Lin-Lin
 2.84697037e+01 86.529106 Lin-Lin
 2.84719887e+01 84.204819 Lin-Lin
 2.84729023e+01 83.321617 Lin-Lin
 2.84788437e+01 77.582512 Lin-Lin
 2.84797573e+01 76.745094 Lin-Lin
 2.84841557e+01 72.716331 Lin-Lin
 2.84871540e+01 70.108078 Lin-Lin
 2.84894676e+01 68.096657 Lin-Lin
 2.84928093e+01 65.351349 Lin-Lin
 2.84947796e+01 63.732830 Lin-Lin
 2.84984646e+01 60.887005 Lin-Lin
 2.84997501e+01 59.894604 Lin-Lin
 2.85000935e+01 59.629711 Lin-Lin
 2.85041199e+01 56.728130 Lin-Lin
 2.85060902e+01 55.308708 Lin-Lin
 2.85093746e+01 53.124359 Lin-Lin
 2.85120888e+01 51.320522 Lin-Lin
 2.85142307e+01 50.012466 Lin-Lin
 2.85180874e+01 47.658794 Lin-Lin
 2.85190868e+01 47.092514 Lin-Lin
 2.85220852e+01 45.394306 Lin-Lin
 2.85239410e+01 44.406357 Lin-Lin
 2.85260830e+01 43.266850 Lin-Lin
 2.85287971e+01 41.913200 Lin-Lin
 2.85300827e+01 41.272255 Lin-Lin
 2.85336533e+01 39.613766 Lin-Lin
 2.85346527e+01 39.149578 Lin-Lin
 2.85385075e+01 37.501831 Lin-Lin
 2.85397930e+01 36.952808 Lin-Lin
 2.85433636e+01 35.560337 Lin-Lin
 2.85440769e+01 35.281963 Lin-Lin
 2.85449352e+01 34.949898 Lin-Lin
 2.85483627e+01 33.741425 Lin-Lin
 2.85500755e+01 33.137459 Lin-Lin
 2.85535030e+01 32.041660 Lin-Lin
 2.85552158e+01 31.494024 Lin-Lin
 2.85586433e+01 30.503286 Lin-Lin
 2.85603580e+01 30.008162 Lin-Lin
 2.85637856e+01 29.114998 Lin-Lin
 2.85654984e+01 28.668640 Lin-Lin
 2.85689259e+01 27.865814 Lin-Lin
 2.85706406e+01 27.464609 Lin-Lin
 2.85740681e+01 26.736423 Lin-Lin
 2.85746384e+01 26.615124 Lin-Lin
 2.85754948e+01 26.448841 Lin-Lin
 2.85789223e+01 25.791368 Lin-Lin
 2.85792084e+01 25.741632 Lin-Lin
 2.85832062e+01 25.045752 Lin-Lin
 2.85843487e+01 24.865807 Lin-Lin
 2.85874920e+01 24.371262 Lin-Lin
 2.85897770e+01 24.046869 Lin-Lin
 2.85917759e+01 23.763212 Lin-Lin
 2.85954895e+01 23.290041 Lin-Lin
 2.85960598e+01 23.217297 Lin-Lin
 2.86003437e+01 22.729702 Lin-Lin
 2.86012001e+01 22.643085 Lin-Lin
 2.86046276e+01 22.296906 Lin-Lin
 2.86069126e+01 22.097948 Lin-Lin
 2.86074848e+01 22.048155 Lin-Lin
 2.86103401e+01 21.804401 Lin-Lin
 2.86126251e+01 21.643486 Lin-Lin
 2.86160526e+01 21.402355 Lin-Lin
 2.86183376e+01 21.271820 Lin-Lin
 2.86210251e+01 21.118460 Lin-Lin
 2.86240501e+01 20.986412 Lin-Lin
 2.86273746e+01 20.841490 Lin-Lin
 2.86297626e+01 20.772253 Lin-Lin
 2.86337242e+01 20.657640 Lin-Lin
 2.86353664e+01 20.631821 Lin-Lin
 2.86390152e+01 20.574697 Lin-Lin
 2.86394901e+01 20.573004 Lin-Lin
 2.86417637e+01 20.564999 Lin-Lin
 2.86436119e+01 20.560722 Lin-Lin
 2.86443062e+01 20.559158 Lin-Lin
 2.86485386e+01 20.596565 Lin-Lin
 2.86491089e+01 20.607401 Lin-Lin
 2.86527710e+01 20.677170 Lin-Lin
 2.86546059e+01 20.734341 Lin-Lin
 2.86582508e+01 20.848143 Lin-Lin
 2.86598568e+01 20.921385 Lin-Lin
 2.86637306e+01 21.098375 Lin-Lin
 2.86651058e+01 21.182400 Lin-Lin
 2.86692085e+01 21.433239 Lin-Lin
 2.86703568e+01 21.522306 Lin-Lin
 2.86746883e+01 21.859146 Lin-Lin
 2.86756058e+01 21.944729 Lin-Lin
 2.86787987e+01 22.242779 Lin-Lin
 2.86808567e+01 22.464256 Lin-Lin
 2.86829071e+01 22.685244 Lin-Lin
 2.86861057e+01 23.078264 Lin-Lin
 2.86870174e+01 23.190315 Lin-Lin
 2.86894665e+01 23.531219 Lin-Lin
 2.86911259e+01 23.764502 Lin-Lin
 2.86913548e+01 23.800692 Lin-Lin
 2.86952362e+01 24.413343 Lin-Lin
 2.86966057e+01 24.652859 Lin-Lin
 2.86987743e+01 25.032166 Lin-Lin
 2.87009411e+01 25.451614 Lin-Lin
 2.87031097e+01 25.871281 Lin-Lin
 2.87052784e+01 26.337807 Lin-Lin
 2.87074451e+01 26.804567 Lin-Lin
 2.87096138e+01 27.321072 Lin-Lin
 2.87117825e+01 27.837822 Lin-Lin
 2.87139492e+01 28.407236 Lin-Lin
 2.87156334e+01 28.849791 Lin-Lin
 2.87161179e+01 28.978025 Lin-Lin
 2.87182865e+01 29.608273 Lin-Lin
 2.87204533e+01 30.238794 Lin-Lin
 2.87226219e+01 30.927780 Lin-Lin
 2.87247906e+01 31.617054 Lin-Lin
 2.87269573e+01 32.367584 Lin-Lin
 2.87291260e+01 33.118412 Lin-Lin
 2.87312946e+01 33.931515 Lin-Lin
 2.87332458e+01 34.663578 Lin-Lin
 2.87351971e+01 35.450783 Lin-Lin
 2.87371483e+01 36.238251 Lin-Lin
 2.87390976e+01 37.081047 Lin-Lin
 2.87399654e+01 37.455776 Lin-Lin
 2.87410488e+01 37.927490 Lin-Lin
 2.87449512e+01 39.768185 Lin-Lin
 2.87469025e+01 40.688946 Lin-Lin
 2.87508049e+01 42.706062 Lin-Lin
 2.87527561e+01 43.715050 Lin-Lin
 2.87555752e+01 45.301735 Lin-Lin
 2.87566586e+01 45.915760 Lin-Lin
 2.87586098e+01 47.021442 Lin-Lin
 2.87625122e+01 49.411293 Lin-Lin
 2.87643566e+01 50.540230 Lin-Lin
 2.87680416e+01 52.960770 Lin-Lin
 2.87698841e+01 54.171417 Lin-Lin
 2.87720528e+01 55.687469 Lin-Lin
 2.87735691e+01 56.754517 Lin-Lin
 2.87754135e+01 58.050640 Lin-Lin
 2.87809410e+01 62.199795 Lin-Lin
 2.87827835e+01 63.583302 Lin-Lin
 2.87844105e+01 64.884888 Lin-Lin
 2.87883129e+01 68.023354 Lin-Lin
 2.87901554e+01 69.505859 Lin-Lin
 2.87968540e+01 75.227448 Lin-Lin
 2.87979813e+01 76.195358 Lin-Lin
 2.87999763e+01 77.908226 Lin-Lin
 2.88079548e+01 85.118042 Lin-Lin
 2.88114243e+01 88.253159 Lin-Lin
 2.88121166e+01 88.893394 Lin-Lin
 2.88259926e+01 101.763046 Lin-Lin
 2.88322353e+01 107.578903 Lin-Lin
 2.88357048e+01 110.677338 Lin-Lin
 2.88391743e+01 113.774902 Lin-Lin
 2.88419495e+01 116.263512 Lin-Lin
 2.88450699e+01 118.875443 Lin-Lin
 2.88511410e+01 123.952255 Lin-Lin
 2.88540897e+01 126.176231 Lin-Lin
 2.88599873e+01 130.621582 Lin-Lin
 2.88620682e+01 132.002609 Lin-Lin
 2.88634548e+01 132.924850 Lin-Lin
 2.88669243e+01 135.228775 Lin-Lin
 2.88703938e+01 137.210571 Lin-Lin
 2.88738613e+01 139.190704 Lin-Lin
 2.88773308e+01 140.811417 Lin-Lin
 2.88808002e+01 142.430313 Lin-Lin
 2.88842678e+01 143.658981 Lin-Lin
 2.88877373e+01 144.885712 Lin-Lin
 2.88912067e+01 145.698990 Lin-Lin
 2.88946743e+01 146.510269 Lin-Lin
 2.88953686e+01 146.583618 Lin-Lin
 2.88980331e+01 146.854111 Lin-Lin
 2.89021320e+01 147.268402 Lin-Lin
 2.89028759e+01 147.288513 Lin-Lin
 2.89095917e+01 147.015152 Lin-Lin
 2.89120197e+01 146.604111 Lin-Lin
 2.89172230e+01 145.697479 Lin-Lin
 2.89241600e+01 143.613037 Lin-Lin
 2.89255466e+01 143.038742 Lin-Lin
 2.89310970e+01 140.710846 Lin-Lin
 2.89380360e+01 137.074982 Lin-Lin
 2.89394226e+01 136.217438 Lin-Lin
 2.89449730e+01 132.754089 Lin-Lin
 2.89529514e+01 127.044762 Lin-Lin
 2.89538174e+01 126.420364 Lin-Lin
 2.89595413e+01 121.806305 Lin-Lin
 2.89637051e+01 118.432961 Lin-Lin
 2.89734173e+01 109.938477 Lin-Lin
 2.89741116e+01 109.328156 Lin-Lin
 2.89872913e+01 97.282883 Lin-Lin
 2.90004520e+01 85.202682 Lin-Lin
 2.90011673e+01 84.573418 Lin-Lin
 2.90107498e+01 76.113533 Lin-Lin
 2.90183372e+01 69.761154 Lin-Lin
 2.90185547e+01 69.579170 Lin-Lin
 2.90259266e+01 63.740253 Lin-Lin
 2.90314541e+01 59.608986 Lin-Lin
 2.90332966e+01 58.306904 Lin-Lin
 2.90369835e+01 55.703598 Lin-Lin
 2.90388260e+01 54.479618 Lin-Lin
 2.90425110e+01 52.032410 Lin-Lin
 2.90443535e+01 50.889488 Lin-Lin
 2.90482559e+01 48.469994 Lin-Lin
 2.90502071e+01 47.348454 Lin-Lin
 2.90541096e+01 45.106228 Lin-Lin
 2.90560608e+01 44.073273 Lin-Lin
 2.90599632e+01 42.008205 Lin-Lin
 2.90619144e+01 41.061878 Lin-Lin
 2.90651665e+01 39.485363 Lin-Lin
 2.90658169e+01 39.170982 Lin-Lin
 2.90677681e+01 38.297661 Lin-Lin
 2.90697193e+01 37.424667 Lin-Lin
 2.90716705e+01 36.605736 Lin-Lin
 2.90736217e+01 35.787060 Lin-Lin
 2.90755730e+01 35.022156 Lin-Lin
 2.90777416e+01 34.172546 Lin-Lin
 2.90799103e+01 33.383526 Lin-Lin
 2.90820770e+01 32.594799 Lin-Lin
 2.90842457e+01 31.865528 Lin-Lin
 2.90864143e+01 31.136536 Lin-Lin
 2.90885811e+01 30.464138 Lin-Lin
 2.90907497e+01 29.792006 Lin-Lin
 2.90914307e+01 29.597826 Lin-Lin
 2.90929184e+01 29.176966 Lin-Lin
 2.90950851e+01 28.563745 Lin-Lin
 2.90972538e+01 28.001200 Lin-Lin
 2.90994225e+01 27.438889 Lin-Lin
 2.91015892e+01 26.924269 Lin-Lin
 2.91037579e+01 26.409870 Lin-Lin
 2.91059265e+01 25.940205 Lin-Lin
 2.91080933e+01 25.470747 Lin-Lin
 2.91102619e+01 25.045832 Lin-Lin
 2.91130180e+01 24.505651 Lin-Lin
 2.91143970e+01 24.261349 Lin-Lin
 2.91171551e+01 23.772964 Lin-Lin
 2.91181870e+01 23.606441 Lin-Lin
 2.91185341e+01 23.551472 Lin-Lin
 2.91212902e+01 23.113607 Lin-Lin
 2.91226692e+01 22.915052 Lin-Lin
 2.91254272e+01 22.518135 Lin-Lin
 2.91268063e+01 22.338631 Lin-Lin
 2.91295624e+01 21.979828 Lin-Lin
 2.91323204e+01 21.650616 Lin-Lin
 2.91378345e+01 21.058561 Lin-Lin
 2.91433487e+01 20.547859 Lin-Lin
 2.91488647e+01 20.110855 Lin-Lin
 2.91528168e+01 19.845524 Lin-Lin
 2.91543789e+01 19.743837 Lin-Lin
 2.91599941e+01 19.440731 Lin-Lin
 2.91609287e+01 19.399794 Lin-Lin
 2.91656094e+01 19.195377 Lin-Lin
 2.91674805e+01 19.128452 Lin-Lin
 2.91693516e+01 19.061607 Lin-Lin
 2.91718483e+01 18.991800 Lin-Lin
 2.91753712e+01 18.893353 Lin-Lin
 2.91781425e+01 18.840939 Lin-Lin
 2.91813908e+01 18.779633 Lin-Lin
 2.91852245e+01 18.735153 Lin-Lin
 2.91855297e+01 18.731619 Lin-Lin
 2.91864052e+01 18.726976 Lin-Lin
 2.91904221e+01 18.705788 Lin-Lin
